duration,offline
452,false
451,false
451,false
450,false
448,false
448,false
447,false
447,false
446,false
443,false
443,false
440,false
441,false
438,false
435,false
438,false
443,false
449,false
452,false
456,false
460,false
461,false
464,false
464,false
464,false
466,false
465,false
462,false
461,false
461,false
459,false
456,false
455,false
455,false
452,false
451,false
449,false
453,false
453,false
456,false
455,false
456,false
456,false
456,false
900,false
445,false
442,false
448,false
446,false
362,false
259,false
345,false
833,false
451,false
449,false
456,false
448,false
441,false
446,false
443,false
652,false
668,false
431,false
433,false
432,false
855,false
420,false
422,false
424,false
827,false
414,false
413,false
412,false
409,false
813,false
404,false
405,false
405,false
404,false
399,false
402,false
398,false
396,false
401,false
398,false
392,false
788,false
392,false
390,false
778,false
388,false
385,false
390,false
383,false
387,false
386,false
385,false
382,false
382,false
383,false
382,false
380,false
383,false
381,false
380,false
378,false
378,false
377,false
381,false
381,false
378,false
382,false
384,false
385,false
384,false
384,false
387,false
390,false
392,false
390,false
393,false
397,false
398,false
400,false
400,false
397,false
400,false
400,false
400,false
400,false
399,false
398,false
402,false
399,false
402,false
400,false
399,false
401,false
403,false
400,false
401,false
401,false
400,false
401,false
403,false
402,false
401,false
401,false
400,false
404,false
403,false
403,false
403,false
403,false
404,false
407,false
406,false
407,false
408,false
408,false
409,false
410,false
411,false
411,false
411,false
410,false
413,false
413,false
413,false
414,false
413,false
415,false
419,false
418,false
420,false
421,false
420,false
424,false
425,false
426,false
425,false
424,false
428,false
427,false
427,false
426,false
428,false
428,false
429,false
431,false
428,false
429,false
427,false
428,false
429,false
429,false
429,false
429,false
432,false
440,false
446,false
450,false
453,false
460,false
463,false
464,false
464,false
463,false
460,false
456,false
455,false
456,false
454,false
451,false
449,false
449,false
446,false
445,false
446,false
446,false
444,false
444,false
447,false
446,false
449,false
448,false
451,false
449,false
450,false
451,false
455,false
458,false
457,false
458,false
455,false
456,false
453,false
453,false
455,false
455,false
458,false
460,false
463,false
467,false
472,false
476,false
475,false
475,false
474,false
475,false
474,false
472,false
469,false
467,false
464,false
461,false
456,false
456,false
453,false
459,false
464,false
470,false
473,false
474,false
480,false
482,false
486,false
482,false
479,false
477,false
477,false
474,false
474,false
470,false
468,false
468,false
472,false
471,false
472,false
476,false
474,false
476,false
476,false
477,false
475,false
477,false
477,false
473,false
473,false
469,false
468,false
474,false
473,false
475,false
480,false
487,false
487,false
489,false
969,false
486,false
481,false
477,false
467,false
472,false
466,false
466,false
460,false
394,false
522,false
452,false
453,false
446,false
445,false
441,false
445,false
443,false
438,false
438,false
439,false
442,false
437,false
443,false
439,false
442,false
439,false
442,false
875,false
436,false
434,false
435,false
429,false
430,false
423,false
848,false
418,false
421,false
419,false
418,false
409,false
418,false
413,false
410,false
415,false
408,false
410,false
334,false
483,false
406,false
408,false
406,false
405,false
403,false
804,false
401,false
397,false
396,false
398,false
394,false
395,false
393,false
396,false
396,false
395,false
396,false
394,false
399,false
403,false
402,false
402,false
406,false
415,false
415,false
413,false
414,false
419,false
420,false
419,false
423,false
429,false
430,false
430,false
428,false
431,false
429,false
431,false
429,false
428,false
429,false
426,false
429,false
426,false
428,false
426,false
425,false
426,false
426,false
427,false
425,false
425,false
425,false
429,false
420,false
423,false
422,false
428,false
430,false
434,false
437,false
438,false
443,false
445,false
447,false
449,false
447,false
445,false
445,false
443,false
443,false
440,false
439,false
439,false
436,false
436,false
434,false
435,false
432,false
435,false
436,false
440,false
442,false
442,false
447,false
447,false
452,false
453,false
453,false
452,false
452,false
454,false
455,false
458,false
458,false
459,false
463,false
462,false
464,false
463,false
464,false
467,false
466,false
463,false
462,false
461,false
456,false
457,false
455,false
453,false
453,false
451,false
455,false
460,false
462,false
468,false
471,false
473,false
472,false
476,false
477,false
476,false
473,false
473,false
471,false
470,false
471,false
470,false
467,false
468,false
465,false
464,false
462,false
461,false
461,false
461,false
465,false
467,false
470,false
472,false
475,false
476,false
475,false
474,false
477,false
478,false
476,false
479,false
475,false
477,false
473,false
471,false
471,false
471,false
468,false
468,false
470,false
472,false
473,false
477,false
474,false
476,false
475,false
474,false
471,false
471,false
478,false
483,false
486,false
489,false
494,false
500,false
502,false
498,false
495,false
494,false
493,false
493,false
490,false
487,false
487,false
488,false
489,false
489,false
487,false
495,false
501,false
509,false
517,false
516,false
524,false
527,false
525,false
523,false
518,false
512,false
509,false
509,false
506,false
504,false
499,false
502,false
502,false
506,false
508,false
511,false
508,false
512,false
513,false
519,false
518,false
518,false
516,false
520,false
514,false
511,false
508,false
508,false
505,false
501,false
496,false
495,false
494,false
493,false
492,false
491,false
497,false
688,false
329,false
507,false
512,false
507,false
385,false
614,false
495,false
489,false
964,false
475,false
471,false
473,false
458,false
463,false
909,false
451,false
894,false
443,false
447,false
443,false
890,false
445,false
887,false
442,false
443,false
438,false
440,false
430,false
438,false
425,false
431,false
856,false
428,false
760,false
511,false
418,false
419,false
420,false
836,false
407,false
414,false
821,false
409,false
409,false
411,false
411,false
412,false
412,false
414,false
414,false
415,false
419,false
421,false
423,false
418,false
422,false
421,false
426,false
427,false
427,false
433,false
436,false
438,false
440,false
439,false
442,false
437,false
438,false
436,false
435,false
432,false
435,false
432,false
434,false
435,false
433,false
431,false
431,false
427,false
430,false
424,false
425,false
426,false
427,false
426,false
433,false
438,false
441,false
447,false
447,false
448,false
450,false
451,false
450,false
450,false
445,false
443,false
443,false
441,false
440,false
441,false
439,false
441,false
437,false
439,false
437,false
437,false
439,false
437,false
437,false
439,false
438,false
438,false
435,false
440,false
436,false
439,false
440,false
439,false
440,false
438,false
440,false
439,false
441,false
443,false
444,false
446,false
442,false
445,false
447,false
449,false
451,false
452,false
451,false
450,false
449,false
449,false
450,false
453,false
451,false
452,false
453,false
450,false
452,false
450,false
450,false
451,false
454,false
454,false
453,false
455,false
454,false
452,false
448,false
456,false
454,false
457,false
457,false
455,false
459,false
459,false
463,false
463,false
467,false
466,false
466,false
462,false
463,false
464,false
464,false
468,false
468,false
463,false
465,false
465,false
465,false
465,false
466,false
467,false
468,false
472,false
473,false
473,false
478,false
482,false
487,false
488,false
494,false
494,false
499,false
499,false
499,false
495,false
495,false
492,false
492,false
491,false
485,false
485,false
481,false
482,false
480,false
479,false
476,false
476,false
476,false
478,false
478,false
476,false
483,false
485,false
493,false
493,false
495,false
493,false
498,false
496,false
495,false
492,false
487,false
489,false
486,false
487,false
486,false
482,false
482,false
482,false
483,false
487,false
487,false
493,false
497,false
503,false
506,false
512,false
522,false
527,false
525,false
519,false
517,false
515,false
513,false
510,false
508,false
504,false
502,false
502,false
501,false
504,false
499,false
501,false
501,false
499,false
500,false
500,false
498,false
494,false
493,false
489,false
486,false
484,false
483,false
480,false
478,false
478,false
479,false
480,false
478,false
489,false
491,false
500,false
507,false
522,false
525,false
304,false
731,false
516,false
508,false
1008,false
502,false
985,false
478,false
481,false
473,false
473,false
467,false
458,false
465,false
461,false
456,false
1804,false
452,false
449,false
448,false
452,false
444,false
445,false
446,false
446,false
443,false
448,false
443,false
443,false
445,false
440,false
377,false
500,false
435,false
436,false
435,false
428,false
428,false
426,false
429,false
422,false
424,false
268,false
580,false
700,false
563,false
420,false
831,false
419,false
414,false
415,false
412,false
413,false
412,false
408,false
411,false
408,false
408,false
408,false
409,false
413,false
414,false
411,false
416,false
414,false
418,false
420,false
420,false
422,false
422,false
422,false
424,false
426,false
425,false
429,false
429,false
424,false
426,false
426,false
426,false
429,false
431,false
438,false
441,false
444,false
444,false
450,false
452,false
454,false
450,false
453,false
450,false
449,false
450,false
450,false
445,false
449,false
447,false
449,false
449,false
450,false
452,false
454,false
452,false
452,false
452,false
451,false
452,false
451,false
451,false
450,false
451,false
449,false
450,false
450,false
448,false
451,false
449,false
449,false
450,false
450,false
453,false
453,false
456,false
455,false
455,false
453,false
451,false
453,false
450,false
452,false
452,false
452,false
449,false
452,false
450,false
449,false
449,false
449,false
449,false
449,false
450,false
451,false
452,false
451,false
452,false
452,false
455,false
455,false
454,false
454,false
454,false
456,false
456,false
456,false
455,false
455,false
454,false
451,false
451,false
450,false
448,false
448,false
448,false
449,false
450,false
449,false
449,false
451,false
452,false
453,false
452,false
450,false
451,false
450,false
455,false
459,false
465,false
470,false
478,false
489,false
492,false
490,false
497,false
501,false
502,false
499,false
495,false
497,false
490,false
488,false
485,false
484,false
480,false
480,false
478,false
475,false
476,false
474,false
470,false
469,false
468,false
466,false
464,false
463,false
462,false
456,false
453,false
450,false
448,false
445,false
443,false
443,false
437,false
440,false
440,false
447,false
456,false
467,false
480,false
488,false
485,false
488,false
491,false
493,false
492,false
492,false
488,false
485,false
477,false
475,false
473,false
469,false
469,false
472,false
467,false
460,false
457,false
456,false
453,false
455,false
455,false
450,false
452,false
453,false
451,false
454,false
453,false
449,false
449,false
448,false
448,false
446,false
444,false
439,false
437,false
438,false
435,false
435,false
431,false
429,false
428,false
426,false
422,false
425,false
423,false
419,false
420,false
418,false
416,false
417,false
419,false
414,false
413,false
412,false
413,false
411,false
414,false
414,false
409,false
409,false
407,false
407,false
407,false
407,false
408,false
406,false
405,false
405,false
406,false
406,false
409,false
406,false
409,false
409,false
410,false
409,false
411,false
411,false
412,false
411,false
414,false
412,false
414,false
412,false
409,false
411,false
412,false
412,false
415,false
417,false
422,false
423,false
424,false
424,false
424,false
423,false
426,false
423,false
423,false
422,false
419,false
421,false
421,false
419,false
419,false
419,false
418,false
419,false
418,false
417,false
417,false
415,false
415,false
416,false
413,false
414,false
413,false
413,false
414,false
414,false
415,false
413,false
413,false
415,false
414,false
416,false
414,false
414,false
414,false
413,false
415,false
414,false
413,false
414,false
415,false
411,false
414,false
421,false
433,false
450,false
455,false
468,false
469,false
470,false
468,false
467,false
466,false
460,false
452,false
443,false
439,false
440,false
435,false
435,false
432,false
429,false
430,false
430,false
428,false
427,false
428,false
428,false
429,false
429,false
429,false
431,false
431,false
433,false
433,false
431,false
431,false
430,false
431,false
432,false
432,false
434,false
432,false
431,false
430,false
429,false
430,false
426,false
428,false
429,false
428,false
425,false
428,false
428,false
429,false
433,false
436,false
437,false
436,false
437,false
434,false
435,false
437,false
438,false
439,false
437,false
435,false
437,false
439,false
438,false
442,false
440,false
439,false
439,false
439,false
438,false
436,false
435,false
435,false
434,false
434,false
435,false
435,false
434,false
437,false
432,false
432,false
436,false
442,false
453,false
471,false
477,false
483,false
495,false
497,false
500,false
500,false
502,false
499,false
494,false
486,false
481,false
478,false
473,false
472,false
468,false
464,false
458,false
458,false
456,false
457,false
456,false
456,false
451,false
452,false
451,false
447,false
448,false
445,false
442,false
440,false
440,false
434,false
436,false
435,false
431,false
428,false
427,false
425,false
421,false
422,false
421,false
417,false
415,false
414,false
414,false
415,false
412,false
412,false
414,false
411,false
407,false
406,false
407,false
406,false
405,false
404,false
406,false
406,false
403,false
401,false
401,false
402,false
401,false
400,false
402,false
402,false
401,false
397,false
396,false
398,false
395,false
395,false
393,false
397,false
395,false
392,false
391,false
390,false
389,false
390,false
387,false
390,false
390,false
388,false
386,false
386,false
385,false
384,false
385,false
384,false
384,false
384,false
384,false
384,false
383,false
384,false
385,false
385,false
386,false
387,false
386,false
386,false
388,false
389,false
387,false
387,false
388,false
388,false
391,false
392,false
392,false
394,false
396,false
398,false
394,false
396,false
394,false
397,false
398,false
401,false
401,false
403,false
402,false
406,false
407,false
406,false
407,false
406,false
404,false
406,false
406,false
404,false
403,false
405,false
404,false
402,false
406,false
405,false
405,false
403,false
406,false
404,false
404,false
401,false
401,false
401,false
400,false
400,false
405,false
407,false
412,false
413,false
417,false
420,false
419,false
420,false
420,false
419,false
418,false
418,false
419,false
418,false
416,false
418,false
416,false
416,false
413,false
414,false
411,false
413,false
411,false
410,false
409,false
409,false
406,false
406,false
407,false
404,false
405,false
403,false
404,false
401,false
398,false
398,false
401,false
402,false
402,false
404,false
407,false
411,false
411,false
410,false
409,false
409,false
411,false
411,false
411,false
411,false
411,false
412,false
412,false
412,false
413,false
413,false
410,false
415,false
414,false
410,false
410,false
408,false
406,false
407,false
405,false
405,false
402,false
402,false
399,false
397,false
398,false
397,false
399,false
397,false
398,false
399,false
398,false
400,false
401,false
402,false
402,false
406,false
409,false
410,false
413,false
412,false
412,false
415,false
415,false
414,false
415,false
413,false
418,false
415,false
417,false
419,false
419,false
419,false
418,false
419,false
423,false
425,false
423,false
424,false
422,false
421,false
417,false
417,false
417,false
413,false
415,false
413,false
413,false
416,false
413,false
414,false
410,false
411,false
412,false
407,false
408,false
409,false
410,false
411,false
412,false
413,false
409,false
409,false
413,false
415,false
420,false
422,false
423,false
422,false
425,false
425,false
424,false
423,false
422,false
421,false
421,false
419,false
421,false
419,false
419,false
419,false
419,false
423,false
423,false
423,false
426,false
430,false
430,false
431,false
430,false
429,false
427,false
428,false
426,false
425,false
426,false
424,false
423,false
420,false
420,false
425,false
428,false
430,false
434,false
441,false
440,false
444,false
442,false
442,false
439,false
438,false
437,false
438,false
439,false
437,false
438,false
436,false
437,false
435,false
434,false
435,false
435,false
436,false
436,false
436,false
433,false
434,false
435,false
435,false
437,false
435,false
383,false
457,false
426,false
427,false
432,false
438,false
447,false
454,false
454,false
455,false
460,false
460,false
461,false
457,false
455,false
457,false
454,false
457,false
451,false
448,false
450,false
450,false
449,false
450,false
450,false
450,false
452,false
452,false
451,false
451,false
447,false
448,false
446,false
447,false
448,false
448,false
446,false
449,false
452,false
456,false
457,false
457,false
459,false
460,false
459,false
461,false
459,false
460,false
459,false
461,false
460,false
462,false
461,false
465,false
465,false
468,false
466,false
469,false
467,false
468,false
470,false
470,false
464,false
463,false
460,false
462,false
460,false
460,false
460,false
461,false
459,false
460,false
457,false
458,false
455,false
452,false
452,false
458,false
462,false
472,false
482,false
485,false
481,false
480,false
480,false
481,false
483,false
484,false
483,false
484,false
485,false
482,false
478,false
477,false
471,false
467,false
465,false
462,false
456,false
453,false
450,false
447,false
444,false
443,false
443,false
448,false
464,false
479,false
491,false
497,false
488,false
481,false
474,false
475,false
474,false
470,false
464,false
464,false
460,false
454,false
451,false
448,false
448,false
443,false
440,false
437,false
436,false
434,false
435,false
432,false
428,false
425,false
427,false
426,false
422,false
420,false
418,false
417,false
415,false
418,false
415,false
412,false
410,false
413,false
413,false
411,false
408,false
407,false
406,false
406,false
405,false
407,false
403,false
403,false
400,false
404,false
402,false
400,false
399,false
396,false
397,false
395,false
397,false
396,false
393,false
393,false
392,false
395,false
393,false
391,false
390,false
389,false
388,false
389,false
391,false
386,false
385,false
385,false
387,false
387,false
386,false
385,false
382,false
382,false
382,false
380,false
383,false
382,false
380,false
382,false
383,false
382,false
382,false
382,false
380,false
381,false
380,false
379,false
376,false
379,false
380,false
380,false
380,false
379,false
382,false
381,false
382,false
382,false
381,false
380,false
382,false
382,false
382,false
381,false
378,false
377,false
378,false
378,false
379,false
379,false
378,false
381,false
384,false
384,false
384,false
385,false
382,false
386,false
386,false
384,false
385,false
386,false
382,false
388,false
386,false
384,false
385,false
385,false
385,false
385,false
386,false
384,false
384,false
384,false
385,false
385,false
383,false
383,false
383,false
383,false
385,false
384,false
382,false
383,false
384,false
383,false
385,false
382,false
383,false
384,false
383,false
385,false
382,false
384,false
384,false
385,false
383,false
386,false
385,false
384,false
384,false
384,false
383,false
386,false
385,false
383,false
384,false
385,false
382,false
383,false
385,false
384,false
385,false
385,false
383,false
384,false
385,false
387,false
383,false
386,false
383,false
393,false
388,false
388,false
388,false
391,false
396,false
407,false
409,false
415,false
416,false
421,false
422,false
420,false
421,false
419,false
421,false
418,false
419,false
417,false
417,false
415,false
418,false
415,false
416,false
416,false
415,false
414,false
413,false
410,false
413,false
411,false
411,false
410,false
411,false
411,false
411,false
408,false
411,false
409,false
408,false
408,false
406,false
408,false
405,false
406,false
407,false
406,false
404,false
406,false
404,false
405,false
405,false
403,false
407,false
407,false
405,false
407,false
408,false
408,false
407,false
410,false
409,false
412,false
413,false
414,false
416,false
415,false
415,false
415,false
416,false
418,false
417,false
419,false
418,false
421,false
419,false
422,false
423,false
423,false
423,false
422,false
423,false
425,false
424,false
425,false
425,false
425,false
424,false
423,false
423,false
422,false
422,false
424,false
424,false
426,false
427,false
429,false
432,false
432,false
431,false
434,false
435,false
433,false
431,false
434,false
438,false
442,false
440,false
451,false
451,false
456,false
451,false
451,false
450,false
453,false
449,false
450,false
443,false
448,false
443,false
445,false
442,false
444,false
440,false
442,false
444,false
444,false
445,false
447,false
447,false
448,false
450,false
448,false
447,false
446,false
443,false
447,false
443,false
444,false
443,false
441,false
441,false
444,false
442,false
444,false
445,false
445,false
447,false
450,false
449,false
448,false
448,false
448,false
448,false
447,false
450,false
449,false
449,false
450,false
450,false
452,false
453,false
454,false
452,false
454,false
454,false
454,false
454,false
454,false
453,false
453,false
455,false
452,false
452,false
450,false
448,false
450,false
450,false
451,false
450,false
449,false
455,false
459,false
465,false
465,false
467,false
467,false
466,false
465,false
464,false
464,false
465,false
464,false
463,false
464,false
465,false
467,false
467,false
468,false
467,false
468,false
466,false
468,false
468,false
470,false
470,false
474,false
474,false
471,false
474,false
472,false
472,false
473,false
471,false
469,false
466,false
466,false
467,false
469,false
470,false
471,false
472,false
474,false
479,false
479,false
480,false
478,false
478,false
478,false
477,false
475,false
473,false
473,false
473,false
471,false
470,false
470,false
471,false
472,false
473,false
475,false
478,false
478,false
482,false
486,false
487,false
487,false
488,false
487,false
487,false
486,false
487,false
481,false
482,false
481,false
481,false
483,false
483,false
484,false
482,false
485,false
486,false
487,false
489,false
490,false
496,false
496,false
496,false
495,false
495,false
494,false
493,false
491,false
492,false
489,false
489,false
490,false
490,false
489,false
488,false
488,false
488,false
486,false
486,false
485,false
486,false
482,false
483,false
476,false
475,false
473,false
468,false
465,false
466,false
467,false
470,false
476,false
474,false
479,false
481,false
491,false
500,false
506,false
514,false
514,false
515,false
511,false
514,false
510,false
510,false
510,false
507,false
501,false
497,false
496,false
492,false
489,false
487,false
481,false
480,false
473,false
473,false
468,false
466,false
462,false
456,false
455,false
448,false
448,false
447,false
450,false
460,false
487,false
496,false
505,false
498,false
491,false
486,false
489,false
487,false
482,false
482,false
475,false
475,false
469,false
462,false
459,false
461,false
460,false
455,false
452,false
451,false
449,false
450,false
449,false
446,false
443,false
443,false
446,false
442,false
438,false
436,false
435,false
433,false
432,false
430,false
431,false
426,false
425,false
423,false
426,false
426,false
424,false
419,false
419,false
419,false
418,false
420,false
421,false
418,false
418,false
419,false
424,false
420,false
419,false
416,false
415,false
415,false
416,false
414,false
417,false
414,false
412,false
410,false
415,false
413,false
411,false
409,false
406,false
406,false
405,false
404,false
402,false
404,false
404,false
399,false
399,false
400,false
400,false
398,false
396,false
396,false
395,false
392,false
393,false
392,false
391,false
393,false
391,false
391,false
393,false
391,false
391,false
390,false
389,false
391,false
388,false
390,false
391,false
390,false
387,false
391,false
387,false
387,false
385,false
383,false
382,false
384,false
385,false
385,false
386,false
387,false
389,false
388,false
390,false
389,false
389,false
388,false
391,false
389,false
389,false
388,false
387,false
388,false
390,false
387,false
388,false
387,false
386,false
388,false
386,false
387,false
383,false
387,false
387,false
387,false
385,false
383,false
385,false
384,false
386,false
384,false
385,false
384,false
386,false
386,false
388,false
384,false
388,false
389,false
390,false
396,false
396,false
403,false
405,false
407,false
409,false
409,false
411,false
408,false
408,false
407,false
409,false
409,false
406,false
408,false
406,false
407,false
408,false
405,false
406,false
403,false
407,false
404,false
403,false
404,false
402,false
400,false
403,false
402,false
401,false
400,false
396,false
397,false
397,false
400,false
404,false
417,false
435,false
439,false
451,false
462,false
464,false
474,false
484,false
488,false
488,false
483,false
482,false
478,false
476,false
477,false
470,false
466,false
457,false
454,false
449,false
443,false
445,false
438,false
434,false
431,false
431,false
427,false
429,false
426,false
424,false
424,false
422,false
422,false
419,false
415,false
415,false
413,false
413,false
407,false
812,false
406,false
405,false
405,false
404,false
402,false
403,false
400,false
401,false
401,false
398,false
399,false
398,false
399,false
399,false
398,false
397,false
397,false
400,false
397,false
400,false
401,false
397,false
399,false
400,false
405,false
409,false
411,false
415,false
419,false
417,false
419,false
420,false
418,false
417,false
415,false
415,false
413,false
413,false
408,false
413,false
413,false
415,false
413,false
412,false
413,false
410,false
410,false
409,false
410,false
411,false
409,false
407,false
408,false
408,false
407,false
408,false
406,false
408,false
406,false
407,false
405,false
409,false
409,false
408,false
408,false
410,false
411,false
413,false
414,false
415,false
416,false
417,false
416,false
418,false
415,false
417,false
418,false
419,false
419,false
419,false
419,false
418,false
420,false
417,false
421,false
418,false
418,false
418,false
418,false
417,false
418,false
416,false
418,false
419,false
418,false
419,false
420,false
421,false
421,false
420,false
421,false
422,false
420,false
419,false
419,false
421,false
422,false
420,false
420,false
421,false
419,false
420,false
418,false
415,false
416,false
417,false
417,false
416,false
415,false
418,false
414,false
416,false
415,false
417,false
417,false
418,false
417,false
418,false
417,false
417,false
417,false
419,false
417,false
417,false
416,false
419,false
416,false
417,false
417,false
417,false
417,false
417,false
418,false
419,false
418,false
421,false
419,false
420,false
421,false
420,false
422,false
422,false
420,false
422,false
422,false
423,false
424,false
424,false
424,false
426,false
428,false
428,false
427,false
428,false
428,false
428,false
429,false
427,false
428,false
427,false
429,false
429,false
426,false
426,false
426,false
424,false
425,false
423,false
421,false
422,false
420,false
420,false
418,false
419,false
416,false
417,false
418,false
417,false
419,false
417,false
415,false
419,false
418,false
420,false
422,false
420,false
425,false
427,false
428,false
429,false
431,false
433,false
432,false
434,false
433,false
434,false
435,false
431,false
436,false
432,false
435,false
434,false
434,false
436,false
436,false
438,false
441,false
442,false
444,false
444,false
446,false
447,false
445,false
447,false
446,false
445,false
444,false
444,false
446,false
446,false
445,false
446,false
447,false
448,false
